status_code,history,alias,site,error,years
200,,,http://wa-laconner.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityoflfp.com/AgendaCenter,http://wa-lakeforestpark.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.lakehaven.org/AgendaCenter,http://wa-lakehavenutilitydistrict.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.libertylakewa.gov/AgendaCenter,http://wa-libertylake.civicplus.com/AgendaCenter,,True
,,,http://wa-monroe.civicplus.com/AgendaCenter,'NoneType' object has no attribute 'span',
200,,,http://wa-moseslake.civicplus.com/AgendaCenter,,True
200,,,http://wa-mountlaketerrace.civicplus.com/AgendaCenter,,True
200,,,http://wa-mountvernon.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mukilteowwd.org/AgendaCenter,http://wa-mukilteowwd.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.piercecountywa.gov/AgendaCenter,http://wa-piercecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.piercecd.org/AgendaCenter,http://wa-piercecountycd.civicplus.com/AgendaCenter,,True
200,,,http://wa-piercecountyfjc.civicplus.com/AgendaCenter,,True
200,,,http://wa-piercecountyflooddistrict2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://wa-piercecountytv2.civicplus.com/AgendaCenter,http://wa-piercecountytv.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.portofbellingham.com/AgendaCenter,http://wa-portofbellingham.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.portoflongview.com/AgendaCenter,http://wa-portoflongview.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://portofpa.com/AgendaCenter,http://wa-portofportangeles.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.pscleanair.gov/AgendaCenter,http://wa-pugetsoundcleanair.civicplus.com/AgendaCenter,,True
200,,,http://wa-puyallup.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sanjuanco.com/AgendaCenter,http://wa-sanjuancounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.snohomishwa.gov/AgendaCenter,http://wa-snohomish.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://wa-snohomishcounty2.civicplus.com/AgendaCenter,http://wa-snohomishcounty2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.painefield.com/AgendaCenter,http://wa-snohomishcountyairport.civicplus.com/AgendaCenter,,True
200,,,http://wa-southkingfire.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://wa-spokanecounty.civicplus.com/AgendaCenter,http://wa-spokanecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://spwater.org/AgendaCenter,http://wa-spwsd.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://stanwoodwa.org/AgendaCenter,http://wa-stanwood.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://townofsteilacoom.org/AgendaCenter,http://wa-steilacoom.civicplus.com/AgendaCenter,,True
200,,,http://wa-sunnyside.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.trpc.org/AgendaCenter,http://wa-trpc.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.wahkiakum.wa.us/AgendaCenter,http://wa-wahkiakumcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.parks.state.wa.us/AgendaCenter,http://wa-washingtonstateparks.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofwashougal.us/AgendaCenter,http://wa-washougal.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.whatcomcounty.us/AgendaCenter,http://wa-whatcomcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.yakimacounty.us/AgendaCenter,http://wa-yakimacounty.civicplus.com/AgendaCenter,,True
200,,,http://wi-amery.civicplus.com/AgendaCenter,,True
200,,,http://wi-ashland.civicplus.com/AgendaCenter,,True
200,,,http://wi-barron.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.bayfieldcounty.wi.gov/AgendaCenter,http://wi-bayfieldcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.brookfield.wi.us/AgendaCenter,http://wi-brookfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.buffalocounty.com/AgendaCenter,http://wi-buffalocounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.calumetcounty.org/AgendaCenter,http://wi-calumetcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofcolumbuswi.com/AgendaCenter,http://wi-columbus.civicplus.com/AgendaCenter,,True
200,,,http://wi-cottagegrove.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.douglascountywi.org/AgendaCenter,http://wi-douglascounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://elmgrovewi.org/AgendaCenter,http://wi-elmgrove.civicplus.com/AgendaCenter,,True
200,,,http://wi-fitchburg.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityoffoxlake.org/AgendaCenter,http://wi-foxlake.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.villageoffoxpoint.com/AgendaCenter,http://wi-foxpoint.civicplus.com/AgendaCenter,,True
200,,,http://wi-germantown.civicplus.com/AgendaCenter,,True
200,,,http://wi-glendale.civicplus.com/AgendaCenter,,True
200,,,http://wi-greenfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://ci.hartford.wi.us/AgendaCenter,http://wi-hartford.civicplus.com/AgendaCenter,,True
200,,,http://wi-hartland.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityhoriconwi.us/AgendaCenter,http://wi-horicon.civicplus.com/AgendaCenter,,True
200,,,http://wi-howard.civicplus.com/AgendaCenter,,True
200,,,http://wi-hudson.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://wi-kenoshacounty.civicplus.com/AgendaCenter,http://wi-kenoshacounty.civicplus.com/AgendaCenter,,True
200,,,http://wi-lodi.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.milton-wi.gov/AgendaCenter,http://wi-milton.civicplus.com/AgendaCenter,,True
200,,,http://wi-monona.civicplus.com/AgendaCenter,,True
200,,,http://wi-mountpleasant.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofmuskego.org/AgendaCenter,http://wi-muskego.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.oconomowoc-wi.gov/AgendaCenter,http://wi-oconomowoc.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.ozaukee.wi.us/AgendaCenter,http://wi-ozaukeecounty.civicplus.com/AgendaCenter,,True
200,,,http://wi-pewaukee.civicplus.com/AgendaCenter,,True
200,,,http://wi-poynette.civicplus.com/AgendaCenter,,True
200,,,http://wi-prescott.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://co.price.wi.us/AgendaCenter,http://wi-pricecounty.civicplus.com/AgendaCenter,,True
200,,,http://wi-richfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.rfcity.org/AgendaCenter,http://wi-riverfalls.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.village.saukville.wi.us/AgendaCenter,http://wi-saukvillevillage.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sawyercountygov.org/AgendaCenter,http://wi-sawyercounty.civicplus.com/AgendaCenter,,True
200,,,http://wi-shorewood.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://stfranciswi.org/AgendaCenter,http://wi-stfrancis.civicplus.com/AgendaCenter,,True
200,,,http://wi-thiensville.civicplus.com/AgendaCenter,,True
200,,,http://wi-thiensvillelibrary.civicplus.com/AgendaCenter,,True
200,,,http://wi-verona.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.walworth.wi.us/AgendaCenter,http://wi-walworthcounty.civicplus.com/AgendaCenter,,True
200,,,http://wi-waterford.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://waukesha-wi.gov/AgendaCenter,http://wi-waukesha.civicplus.com/AgendaCenter,,True
200,,,http://wi-weston.civicplus.com/AgendaCenter,,True
200,,,http://wi-whitefishbay.civicplus.com/AgendaCenter,,True
200,,,http://wi-winneconne.civicplus.com/AgendaCenter,,True
200,,,http://wv-clarksburg.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.fairmontwv.gov/AgendaCenter,http://wv-fairmont.civicplus.com/AgendaCenter,,True
200,,,http://wv-morgantown.civicplus.com/AgendaCenter,,True
200,,,http://wv-ranson.civicplus.com/AgendaCenter,,True
200,,,http://wv-weirton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ccgov.net/AgendaCenter,http://wy-campbellcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.conversecounty.org/AgendaCenter,http://wy-conversecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofdouglas.org/AgendaCenter,http://wy-douglas.civicplus.com/AgendaCenter,,True
200,,,http://wy-evanston.civicplus.com/AgendaCenter,,True
200,,,http://wy-greenriver.civicplus.com/AgendaCenter,,True
200,,,http://wy-jackson.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityoflaramie.org/AgendaCenter,http://wy-laramie.civicplus.com/AgendaCenter,,True
200,,,http://wy-natronacounty.civicplus.com/AgendaCenter,,True
200,,,http://wy-sublettecounty.civicplus.com/AgendaCenter,,True
200,,,http://wy-tetoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.tetoncountyfair.com/AgendaCenter,http://wy-tetoncountyfairgrounds.civicplus.com/AgendaCenter,,True
200,,,http://wy-tetoncountylibrary.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.winchester.us/AgendaCenter,http://ma-winchester.civicplus.com/AgendaCenter,,True
